DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
22 September 2019 16:45,567,876,All Island
22 September 2019 17:00,555,824,All Island
22 September 2019 17:15,542,802,All Island
22 September 2019 17:30,530,786,All Island
22 September 2019 17:45,518,787,All Island
22 September 2019 18:00,657,756,All Island
22 September 2019 18:15,637,735,All Island
22 September 2019 18:30,616,719,All Island
22 September 2019 18:45,595,663,All Island
22 September 2019 19:00,582,675,All Island
22 September 2019 19:15,576,666,All Island
22 September 2019 19:30,570,682,All Island
22 September 2019 19:45,564,672,All Island
22 September 2019 20:00,558,660,All Island
22 September 2019 20:15,552,645,All Island
22 September 2019 20:30,546,642,All Island
22 September 2019 20:45,540,684,All Island
22 September 2019 21:00,528,668,All Island
22 September 2019 21:15,509,668,All Island
22 September 2019 21:30,491,614,All Island
22 September 2019 21:45,472,565,All Island
22 September 2019 22:00,462,566,All Island
22 September 2019 22:15,459,552,All Island
22 September 2019 22:30,456,574,All Island
22 September 2019 22:45,453,588,All Island
22 September 2019 23:00,450,579,All Island
22 September 2019 23:15,446,605,All Island
22 September 2019 23:30,442,609,All Island
22 September 2019 23:45,438,605,All Island
23 September 2019 00:00,441,572,All Island
23 September 2019 00:15,450,565,All Island
23 September 2019 00:30,460,559,All Island
23 September 2019 00:45,470,613,All Island
23 September 2019 01:00,438,632,All Island
23 September 2019 01:15,453,626,All Island
23 September 2019 01:30,468,595,All Island
23 September 2019 01:45,482,604,All Island
23 September 2019 02:00,496,627,All Island
23 September 2019 02:15,509,638,All Island
23 September 2019 02:30,522,677,All Island
23 September 2019 02:45,535,703,All Island
23 September 2019 03:00,545,694,All Island
23 September 2019 03:15,551,727,All Island
23 September 2019 03:30,557,740,All Island
23 September 2019 03:45,563,743,All Island
23 September 2019 04:00,575,772,All Island
23 September 2019 04:15,593,774,All Island
23 September 2019 04:30,611,827,All Island
23 September 2019 04:45,630,871,All Island
23 September 2019 05:00,654,915,All Island
23 September 2019 05:15,684,998,All Island
23 September 2019 05:30,714,1049,All Island
23 September 2019 05:45,745,1123,All Island
23 September 2019 06:00,787,1183,All Island
23 September 2019 06:15,841,1256,All Island
23 September 2019 06:30,895,1278,All Island
23 September 2019 06:45,949,1312,All Island
23 September 2019 07:00,1005,1386,All Island
23 September 2019 07:15,1077,1450,All Island
23 September 2019 07:30,1149,1558,All Island
23 September 2019 07:45,1221,1592,All Island
23 September 2019 08:00,1292,1620,All Island
23 September 2019 08:15,1363,1590,All Island
23 September 2019 08:30,1433,1662,All Island
23 September 2019 08:45,1504,1651,All Island
23 September 2019 09:00,1572,1647,All Island
23 September 2019 09:15,1636,1769,All Island
23 September 2019 09:30,1700,1763,All Island
23 September 2019 09:45,1764,1805,All Island
23 September 2019 10:00,1826,1804,All Island
23 September 2019 10:15,1887,1944,All Island
23 September 2019 10:30,1948,2024,All Island
23 September 2019 10:45,2009,2048,All Island
23 September 2019 11:00,2054,2078,All Island
23 September 2019 11:15,2083,2120,All Island
23 September 2019 11:30,2113,2168,All Island
23 September 2019 11:45,2142,2157,All Island
23 September 2019 12:00,2156,2204,All Island
23 September 2019 12:15,2156,2089,All Island
23 September 2019 12:30,2156,2109,All Island
23 September 2019 12:45,2156,2078,All Island
23 September 2019 13:00,2196,2037,All Island
23 September 2019 13:15,2190,1975,All Island
23 September 2019 13:30,2184,1976,All Island
23 September 2019 13:45,2178,1990,All Island
23 September 2019 14:00,2186,2090,All Island
23 September 2019 14:15,2207,2190,All Island
23 September 2019 14:30,2228,2159,All Island
23 September 2019 14:45,2250,2136,All Island
23 September 2019 15:00,2252,2048,All Island
23 September 2019 15:15,2235,2099,All Island
23 September 2019 15:30,2218,2168,All Island
23 September 2019 15:45,2201,2150,All Island
23 September 2019 16:00,2180,2178,All Island
23 September 2019 16:15,2155,2199,All Island
23 September 2019 16:30,2130,2246,All Island
23 September 2019 16:45,2105,2292,All Island
23 September 2019 17:00,2079,2392,All Island
23 September 2019 17:15,2052,2395,All Island
23 September 2019 17:30,2025,2296,All Island
23 September 2019 17:45,1997,2307,All Island
23 September 2019 18:00,1974,2197,All Island
23 September 2019 18:15,1954,2170,All Island
23 September 2019 18:30,1934,2093,All Island
23 September 2019 18:45,1914,2052,All Island
23 September 2019 19:00,1788,1991,All Island
23 September 2019 19:15,1729,1983,All Island
23 September 2019 19:30,1669,1947,All Island
23 September 2019 19:45,1609,1893,All Island
23 September 2019 20:00,1568,1879,All Island
23 September 2019 20:15,1544,1873,All Island
23 September 2019 20:30,1520,1901,All Island
23 September 2019 20:45,1496,1754,All Island
23 September 2019 21:00,1476,1677,All Island
23 September 2019 21:15,1458,1621,All Island
23 September 2019 21:30,1441,1560,All Island
23 September 2019 21:45,1423,1532,All Island
23 September 2019 22:00,1417,1492,All Island
23 September 2019 22:15,1422,1480,All Island
23 September 2019 22:30,1427,1361,All Island
23 September 2019 22:45,1432,1313,All Island
23 September 2019 23:00,1431,1376,All Island
23 September 2019 23:15,1423,1364,All Island
23 September 2019 23:30,1415,1352,All Island
23 September 2019 23:45,1407,1329,All Island
24 September 2019 00:00,1400,1261,All Island
24 September 2019 00:15,1395,1208,All Island
24 September 2019 00:30,1389,1241,All Island
24 September 2019 00:45,1384,1241,All Island
24 September 2019 01:00,1362,1224,All Island
24 September 2019 01:15,1336,1191,All Island
24 September 2019 01:30,1309,1161,All Island
24 September 2019 01:45,1283,1124,All Island
24 September 2019 02:00,1257,1057,All Island
24 September 2019 02:15,1232,1033,All Island
24 September 2019 02:30,1207,1002,All Island
24 September 2019 02:45,1181,1025,All Island
24 September 2019 03:00,1159,981,All Island
24 September 2019 03:15,1141,994,All Island
24 September 2019 03:30,1123,958,All Island
24 September 2019 03:45,1105,926,All Island
24 September 2019 04:00,1095,941,All Island
24 September 2019 04:15,1092,880,All Island
24 September 2019 04:30,1089,817,All Island
24 September 2019 04:45,1087,831,All Island
24 September 2019 05:00,1088,864,All Island
24 September 2019 05:15,1092,866,All Island
24 September 2019 05:30,1097,844,All Island
24 September 2019 05:45,1101,922,All Island
24 September 2019 06:00,1107,927,All Island
24 September 2019 06:15,1113,893,All Island
24 September 2019 06:30,1120,901,All Island
24 September 2019 06:45,1126,881,All Island
24 September 2019 07:00,963,926,All Island
24 September 2019 07:15,975,1004,All Island
24 September 2019 07:30,986,1009,All Island
24 September 2019 07:45,998,923,All Island
24 September 2019 08:00,1013,889,All Island
24 September 2019 08:15,1033,900,All Island
24 September 2019 08:30,1053,882,All Island
24 September 2019 08:45,1073,850,All Island
24 September 2019 09:00,1091,799,All Island
24 September 2019 09:15,1108,837,All Island
24 September 2019 09:30,1125,845,All Island
24 September 2019 09:45,1142,800,All Island
24 September 2019 10:00,1161,756,All Island
24 September 2019 10:15,1182,826,All Island
24 September 2019 10:30,1204,847,All Island
24 September 2019 10:45,1226,824,All Island
24 September 2019 11:00,1246,896,All Island
24 September 2019 11:15,1266,933,All Island
24 September 2019 11:30,1285,992,All Island
24 September 2019 11:45,1304,984,All Island
24 September 2019 12:00,1331,1072,All Island
24 September 2019 12:15,1365,1112,All Island
24 September 2019 12:30,1399,1117,All Island
24 September 2019 12:45,1433,1184,All Island
24 September 2019 13:00,1291,1223,All Island
24 September 2019 13:15,1313,1208,All Island
24 September 2019 13:30,1335,1231,All Island
24 September 2019 13:45,1357,1164,All Island
24 September 2019 14:00,1372,1093,All Island
24 September 2019 14:15,1380,1025,All Island
24 September 2019 14:30,1388,1023,All Island
24 September 2019 14:45,1396,1071,All Island
24 September 2019 15:00,1388,1052,All Island
24 September 2019 15:15,1364,1047,All Island
24 September 2019 15:30,1341,1105,All Island
24 September 2019 15:45,1317,984,All Island
24 September 2019 16:00,1298,923,All Island
24 September 2019 16:15,1284,851,All Island
24 September 2019 16:30,1270,768,All Island
24 September 2019 16:45,1256,729,All Island
24 September 2019 17:00,1239,694,All Island
24 September 2019 17:15,1218,649,All Island
24 September 2019 17:30,1197,628,All Island
24 September 2019 17:45,1176,613,All Island
24 September 2019 18:00,1152,581,All Island
24 September 2019 18:15,1126,544,All Island
24 September 2019 18:30,1102,505,All Island
24 September 2019 18:45,1076,451,All Island
24 September 2019 19:00,809,482,All Island
24 September 2019 19:15,804,543,All Island
24 September 2019 19:30,800,635,All Island
24 September 2019 19:45,795,702,All Island
24 September 2019 20:00,799,752,All Island
24 September 2019 20:15,812,823,All Island
24 September 2019 20:30,825,861,All Island
24 September 2019 20:45,839,834,All Island
24 September 2019 21:00,853,868,All Island
24 September 2019 21:15,870,899,All Island
24 September 2019 21:30,886,914,All Island
24 September 2019 21:45,903,935,All Island
24 September 2019 22:00,918,959,All Island
24 September 2019 22:15,931,931,All Island
24 September 2019 22:30,945,932,All Island
24 September 2019 22:45,958,962,All Island
24 September 2019 23:00,969,965,All Island
24 September 2019 23:15,976,919,All Island
24 September 2019 23:30,984,904,All Island
24 September 2019 23:45,991,934,All Island
25 September 2019 00:00,996,909,All Island
25 September 2019 00:15,997,944,All Island
25 September 2019 00:30,999,974,All Island
25 September 2019 00:45,1000,995,All Island
25 September 2019 01:00,965,980,All Island
25 September 2019 01:15,973,984,All Island
25 September 2019 01:30,982,1016,All Island
25 September 2019 01:45,991,991,All Island
25 September 2019 02:00,1002,989,All Island
25 September 2019 02:15,1014,963,All Island
25 September 2019 02:30,1026,908,All Island
25 September 2019 02:45,1038,918,All Island
25 September 2019 03:00,1034,919,All Island
25 September 2019 03:15,1013,893,All Island
25 September 2019 03:30,992,861,All Island
25 September 2019 03:45,971,851,All Island
25 September 2019 04:00,953,935,All Island
25 September 2019 04:15,939,960,All Island
25 September 2019 04:30,925,967,All Island
25 September 2019 04:45,910,999,All Island
25 September 2019 05:00,885,961,All Island
25 September 2019 05:15,848,967,All Island
25 September 2019 05:30,812,908,All Island
25 September 2019 05:45,775,861,All Island
25 September 2019 06:00,747,742,All Island
25 September 2019 06:15,726,752,All Island
25 September 2019 06:30,706,674,All Island
25 September 2019 06:45,685,629,All Island
25 September 2019 07:00,698,570,All Island
25 September 2019 07:15,686,525,All Island
25 September 2019 07:30,673,467,All Island
25 September 2019 07:45,660,462,All Island
25 September 2019 08:00,652,421,All Island
25 September 2019 08:15,647,377,All Island
25 September 2019 08:30,643,362,All Island
25 September 2019 08:45,639,373,All Island
25 September 2019 09:00,627,355,All Island
25 September 2019 09:15,608,378,All Island
25 September 2019 09:30,588,312,All Island
25 September 2019 09:45,569,310,All Island
25 September 2019 10:00,553,300,All Island
25 September 2019 10:15,540,313,All Island
25 September 2019 10:30,527,340,All Island
25 September 2019 10:45,514,306,All Island
25 September 2019 11:00,508,319,All Island
25 September 2019 11:15,508,318,All Island
25 September 2019 11:30,509,366,All Island
25 September 2019 11:45,509,362,All Island
25 September 2019 12:00,527,382,All Island
25 September 2019 12:15,562,401,All Island
25 September 2019 12:30,596,464,All Island
25 September 2019 12:45,631,487,All Island
25 September 2019 13:00,585,515,All Island
25 September 2019 13:15,615,597,All Island
25 September 2019 13:30,644,647,All Island
25 September 2019 13:45,674,646,All Island
25 September 2019 14:00,700,714,All Island
25 September 2019 14:15,722,851,All Island
25 September 2019 14:30,743,867,All Island
25 September 2019 14:45,765,895,All Island
25 September 2019 15:00,779,887,All Island
25 September 2019 15:15,784,882,All Island
25 September 2019 15:30,789,880,All Island
25 September 2019 15:45,794,840,All Island
25 September 2019 16:00,805,922,All Island
25 September 2019 16:15,821,994,All Island
25 September 2019 16:30,837,1043,All Island
25 September 2019 16:45,853,1089,All Island
25 September 2019 17:00,869,1121,All Island
25 September 2019 17:15,885,1222,All Island
25 September 2019 17:30,901,1270,All Island
25 September 2019 17:45,918,1296,All Island
25 September 2019 18:00,937,1362,All Island
25 September 2019 18:15,959,1537,All Island
25 September 2019 18:30,982,1574,All Island
25 September 2019 18:45,1004,1649,All Island
25 September 2019 19:00,1213,1775,All Island
25 September 2019 19:15,1274,1923,All Island
25 September 2019 19:30,1334,2044,All Island
25 September 2019 19:45,1395,2146,All Island
25 September 2019 20:00,1452,2120,All Island
25 September 2019 20:15,1505,2127,All Island
25 September 2019 20:30,1558,2216,All Island
25 September 2019 20:45,1612,2223,All Island
25 September 2019 21:00,1645,2292,All Island
25 September 2019 21:15,1660,2327,All Island
25 September 2019 21:30,1674,2304,All Island
25 September 2019 21:45,1688,2243,All Island
25 September 2019 22:00,1713,2366,All Island
25 September 2019 22:15,1748,2454,All Island
25 September 2019 22:30,1783,2455,All Island
25 September 2019 22:45,1817,2394,All Island
25 September 2019 23:00,1837,2389,All Island
25 September 2019 23:15,1840,2394,All Island
25 September 2019 23:30,1844,2324,All Island
25 September 2019 23:45,1847,2330,All Island
26 September 2019 00:00,1844,2248,All Island
26 September 2019 00:15,1832,2268,All Island
26 September 2019 00:30,1820,2275,All Island
26 September 2019 00:45,1809,2362,All Island
26 September 2019 01:00,1965,2219,All Island
26 September 2019 01:15,1957,2217,All Island
26 September 2019 01:30,1949,2159,All Island
26 September 2019 01:45,1941,2086,All Island
26 September 2019 02:00,1932,2034,All Island
26 September 2019 02:15,1923,1924,All Island
26 September 2019 02:30,1913,1897,All Island
26 September 2019 02:45,1903,1810,All Island
26 September 2019 03:00,1896,1769,All Island
26 September 2019 03:15,1890,1859,All Island
26 September 2019 03:30,1884,1933,All Island
26 September 2019 03:45,1879,1970,All Island
26 September 2019 04:00,1877,1981,All Island
26 September 2019 04:15,1881,1956,All Island
26 September 2019 04:30,1884,1869,All Island
26 September 2019 04:45,1887,1920,All Island
26 September 2019 05:00,1894,1921,All Island
26 September 2019 05:15,1903,1910,All Island
26 September 2019 05:30,1913,1924,All Island
26 September 2019 05:45,1923,1963,All Island
26 September 2019 06:00,1936,1960,All Island
26 September 2019 06:15,1953,1888,All Island
26 September 2019 06:30,1969,1907,All Island
26 September 2019 06:45,1986,1874,All Island
26 September 2019 07:00,1981,1891,All Island
26 September 2019 07:15,1974,1905,All Island
26 September 2019 07:30,1968,1889,All Island
26 September 2019 07:45,1961,1916,All Island
26 September 2019 08:00,1970,1928,All Island
26 September 2019 08:15,1996,1909,All Island
26 September 2019 08:30,2022,1969,All Island
26 September 2019 08:45,2048,1995,All Island
26 September 2019 09:00,2078,1952,All Island
26 September 2019 09:15,2111,1923,All Island
26 September 2019 09:30,2145,1930,All Island
26 September 2019 09:45,2178,2001,All Island
26 September 2019 10:00,2213,2043,All Island
26 September 2019 10:15,2249,2104,All Island
26 September 2019 10:30,2286,2190,All Island
26 September 2019 10:45,2322,2205,All Island
26 September 2019 11:00,2350,2226,All Island
26 September 2019 11:15,2369,2318,All Island
26 September 2019 11:30,2388,2346,All Island
26 September 2019 11:45,2408,2355,All Island
26 September 2019 12:00,2424,2425,All Island
26 September 2019 12:15,2436,2408,All Island
26 September 2019 12:30,2448,2531,All Island
26 September 2019 12:45,2461,2467,All Island
26 September 2019 13:00,2401,2489,All Island
26 September 2019 13:15,2405,2451,All Island
26 September 2019 13:30,2409,2390,All Island
26 September 2019 13:45,2414,2434,All Island
26 September 2019 14:00,2419,2437,All Island
26 September 2019 14:15,2425,2448,All Island
26 September 2019 14:30,2431,2414,All Island
26 September 2019 14:45,2437,2534,All Island
26 September 2019 15:00,2439,2572,All Island
26 September 2019 15:15,2437,2468,All Island
26 September 2019 15:30,2436,2501,All Island
26 September 2019 15:45,2434,2497,All Island
26 September 2019 16:00,2444,2453,All Island
26 September 2019 16:15,2466,2456,All Island
26 September 2019 16:30,2488,2444,All Island
26 September 2019 16:45,2510,2458,All Island
26 September 2019 17:00,2512,2422,All Island
26 September 2019 17:15,2493,2353,All Island
26 September 2019 17:30,2474,2272,All Island
26 September 2019 17:45,2455,2301,All Island
26 September 2019 18:00,2434,2253,All Island
26 September 2019 18:15,2410,2303,All Island
26 September 2019 18:30,2387,2212,All Island
26 September 2019 18:45,2363,2125,All Island
26 September 2019 19:00,2269,2242,All Island
26 September 2019 19:15,2223,2094,All Island
26 September 2019 19:30,2176,2108,All Island
26 September 2019 19:45,2129,2102,All Island
26 September 2019 20:00,2097,2094,All Island
26 September 2019 20:15,2079,2040,All Island
26 September 2019 20:30,2061,1922,All Island
26 September 2019 20:45,2043,1934,All Island
26 September 2019 21:00,2022,2075,All Island
26 September 2019 21:15,1997,2104,All Island
26 September 2019 21:30,1972,2087,All Island
26 September 2019 21:45,1947,2012,All Island
26 September 2019 22:00,1927,2133,All Island
26 September 2019 22:15,1911,2098,All Island
26 September 2019 22:30,1896,1999,All Island
26 September 2019 22:45,1881,1961,All Island
26 September 2019 23:00,1854,1970,All Island
26 September 2019 23:15,1816,1949,All Island
26 September 2019 23:30,1779,1939,All Island
26 September 2019 23:45,1741,1881,All Island
27 September 2019 00:00,1712,1815,All Island
27 September 2019 00:15,1692,1763,All Island
27 September 2019 00:30,1673,1836,All Island
27 September 2019 00:45,1653,1820,All Island
27 September 2019 01:00,1533,1874,All Island
27 September 2019 01:15,1560,1917,All Island
27 September 2019 01:30,1588,1860,All Island
27 September 2019 01:45,1616,1914,All Island
27 September 2019 02:00,1639,1895,All Island
27 September 2019 02:15,1658,1925,All Island
27 September 2019 02:30,1677,1975,All Island
27 September 2019 02:45,1696,1978,All Island
27 September 2019 03:00,1719,2027,All Island
27 September 2019 03:15,1747,1922,All Island
27 September 2019 03:30,1775,1889,All Island
27 September 2019 03:45,1803,1804,All Island
27 September 2019 04:00,1822,1805,All Island
27 September 2019 04:15,1833,1721,All Island
27 September 2019 04:30,1844,1746,All Island
27 September 2019 04:45,1855,1699,All Island
27 September 2019 05:00,1861,1613,All Island
27 September 2019 05:15,1864,1662,All Island
27 September 2019 05:30,1866,1721,All Island
27 September 2019 05:45,1869,1672,All Island
27 September 2019 06:00,1870,1657,All Island
27 September 2019 06:15,1870,1611,All Island
27 September 2019 06:30,1870,1598,All Island
27 September 2019 06:45,1869,1514,All Island
27 September 2019 07:00,1656,1491,All Island
27 September 2019 07:15,1629,1568,All Island
27 September 2019 07:30,1602,1578,All Island
27 September 2019 07:45,1575,1457,All Island
27 September 2019 08:00,1557,1416,All Island
27 September 2019 08:15,1548,1371,All Island
27 September 2019 08:30,1539,1344,All Island
27 September 2019 08:45,1531,1369,All Island
27 September 2019 09:00,1521,1393,All Island
27 September 2019 09:15,1509,1420,All Island
27 September 2019 09:30,1498,1415,All Island
27 September 2019 09:45,1487,1414,All Island
27 September 2019 10:00,1496,1453,All Island
27 September 2019 10:15,1526,1458,All Island
27 September 2019 10:30,1555,1515,All Island
27 September 2019 10:45,1585,1513,All Island
27 September 2019 11:00,1610,1560,All Island
27 September 2019 11:15,1632,1635,All Island
27 September 2019 11:30,1654,1724,All Island
27 September 2019 11:45,1675,1758,All Island
27 September 2019 12:00,1696,1849,All Island
27 September 2019 12:15,1716,2025,All Island
27 September 2019 12:30,1737,2082,All Island
27 September 2019 12:45,1757,2073,All Island
27 September 2019 13:00,1793,2034,All Island
27 September 2019 13:15,1808,2069,All Island
27 September 2019 13:30,1822,2168,All Island
27 September 2019 13:45,1837,2136,All Island
27 September 2019 14:00,1864,2179,All Island
27 September 2019 14:15,1901,2217,All Island
27 September 2019 14:30,1939,2224,All Island
27 September 2019 14:45,1977,2308,All Island
27 September 2019 15:00,1995,2365,All Island
27 September 2019 15:15,1993,2296,All Island
27 September 2019 15:30,1992,2357,All Island
27 September 2019 15:45,1990,2317,All Island
27 September 2019 16:00,1985,2375,All Island
27 September 2019 16:15,1979,2220,All Island
27 September 2019 16:30,1972,2190,All Island
27 September 2019 16:45,1966,2161,All Island
27 September 2019 17:00,1944,2136,All Island
27 September 2019 17:15,1906,1941,All Island
27 September 2019 17:30,1868,1955,All Island
27 September 2019 17:45,1830,1831,All Island
27 September 2019 18:00,1808,1756,All Island
27 September 2019 18:15,1801,1742,All Island
27 September 2019 18:30,1794,1686,All Island
27 September 2019 18:45,1788,1667,All Island
27 September 2019 19:00,1667,1717,All Island
27 September 2019 19:15,1679,1789,All Island
27 September 2019 19:30,1692,1866,All Island
27 September 2019 19:45,1705,1896,All Island
27 September 2019 20:00,1735,1960,All Island
27 September 2019 20:15,1783,1953,All Island
27 September 2019 20:30,1831,1972,All Island
27 September 2019 20:45,1878,1988,All Island
27 September 2019 21:00,1926,1979,All Island
27 September 2019 21:15,1974,2057,All Island
27 September 2019 21:30,2022,2112,All Island
27 September 2019 21:45,2070,2176,All Island
27 September 2019 22:00,2119,2268,All Island
27 September 2019 22:15,2167,2353,All Island
27 September 2019 22:30,2216,2433,All Island
27 September 2019 22:45,2265,2559,All Island
27 September 2019 23:00,2311,2554,All Island
27 September 2019 23:15,2356,2639,All Island
27 September 2019 23:30,2400,2662,All Island
27 September 2019 23:45,2444,2583,All Island
28 September 2019 00:00,2475,2511,All Island
28 September 2019 00:15,2491,2457,All Island
28 September 2019 00:30,2508,2312,All Island
28 September 2019 00:45,2524,2345,All Island
28 September 2019 01:00,2408,2429,All Island
28 September 2019 01:15,2396,2532,All Island
28 September 2019 01:30,2383,2616,All Island
28 September 2019 01:45,2370,2539,All Island
28 September 2019 02:00,2368,2558,All Island
28 September 2019 02:15,2378,2509,All Island
28 September 2019 02:30,2387,2472,All Island
28 September 2019 02:45,2396,2374,All Island
28 September 2019 03:00,2394,2314,All Island
28 September 2019 03:15,2379,2274,All Island
28 September 2019 03:30,2364,2304,All Island
28 September 2019 03:45,2349,2237,All Island
28 September 2019 04:00,2334,2231,All Island
28 September 2019 04:15,2319,2163,All Island
28 September 2019 04:30,2304,2130,All Island
28 September 2019 04:45,2289,2123,All Island
28 September 2019 05:00,2268,2102,All Island
28 September 2019 05:15,2240,2005,All Island
28 September 2019 05:30,2212,1959,All Island
28 September 2019 05:45,2184,1888,All Island
28 September 2019 06:00,2142,1812,All Island
28 September 2019 06:15,2086,1757,All Island
28 September 2019 06:30,2029,1721,All Island
28 September 2019 06:45,1973,1744,All Island
28 September 2019 07:00,1870,1696,All Island
28 September 2019 07:15,1813,1617,All Island
28 September 2019 07:30,1755,1559,All Island
28 September 2019 07:45,1697,1537,All Island
28 September 2019 08:00,1638,1487,All Island
28 September 2019 08:15,1579,1339,All Island
28 September 2019 08:30,1519,1312,All Island
28 September 2019 08:45,1459,1281,All Island
28 September 2019 09:00,1390,1200,All Island
28 September 2019 09:15,1312,1132,All Island
28 September 2019 09:30,1234,1026,All Island
28 September 2019 09:45,1156,963,All Island
28 September 2019 10:00,1098,930,All Island
28 September 2019 10:15,1061,917,All Island
28 September 2019 10:30,1024,893,All Island
28 September 2019 10:45,987,808,All Island
28 September 2019 11:00,947,772,All Island
28 September 2019 11:15,905,717,All Island
28 September 2019 11:30,864,744,All Island
28 September 2019 11:45,822,761,All Island
28 September 2019 12:00,784,683,All Island
28 September 2019 12:15,750,655,All Island
28 September 2019 12:30,716,568,All Island
28 September 2019 12:45,682,542,All Island
28 September 2019 13:00,520,578,All Island
28 September 2019 13:15,492,511,All Island
28 September 2019 13:30,464,512,All Island
28 September 2019 13:45,436,493,All Island
28 September 2019 14:00,417,475,All Island
28 September 2019 14:15,409,445,All Island
28 September 2019 14:30,400,466,All Island
28 September 2019 14:45,391,452,All Island
28 September 2019 15:00,399,452,All Island
28 September 2019 15:15,423,437,All Island
28 September 2019 15:30,447,426,All Island
28 September 2019 15:45,471,426,All Island
28 September 2019 16:00,505,422,All Island
28 September 2019 16:15,548,427,All Island
28 September 2019 16:30,592,421,All Island
28 September 2019 16:45,636,453,All Island
28 September 2019 17:00,675,481,All Island
28 September 2019 17:15,709,509,All Island
28 September 2019 17:30,743,638,All Island
28 September 2019 17:45,777,751,All Island
28 September 2019 18:00,802,817,All Island
28 September 2019 18:15,817,875,All Island
28 September 2019 18:30,831,914,All Island
28 September 2019 18:45,846,1016,All Island
28 September 2019 19:00,851,1062,All Island
28 September 2019 19:15,870,1140,All Island
28 September 2019 19:30,889,1143,All Island
28 September 2019 19:45,909,1142,All Island
28 September 2019 20:00,922,1117,All Island
28 September 2019 20:15,929,1098,All Island
28 September 2019 20:30,936,1122,All Island
28 September 2019 20:45,944,1132,All Island
28 September 2019 21:00,948,1170,All Island
28 September 2019 21:15,949,1170,All Island
28 September 2019 21:30,950,1158,All Island
28 September 2019 21:45,951,1080,All Island
28 September 2019 22:00,955,1081,All Island
28 September 2019 22:15,962,1050,All Island
28 September 2019 22:30,969,1034,All Island
28 September 2019 22:45,976,1006,All Island
28 September 2019 23:00,989,992,All Island
28 September 2019 23:15,1008,1006,All Island
28 September 2019 23:30,1028,1005,All Island
28 September 2019 23:45,1048,1066,All Island
29 September 2019 00:00,1058,1047,All Island
29 September 2019 00:15,1060,1034,All Island
29 September 2019 00:30,1062,974,All Island
29 September 2019 00:45,1064,983,All Island
29 September 2019 01:00,768,1029,All Island
29 September 2019 01:15,787,1045,All Island
29 September 2019 01:30,806,1094,All Island
29 September 2019 01:45,825,1159,All Island
29 September 2019 02:00,847,1282,All Island
29 September 2019 02:15,872,1344,All Island
29 September 2019 02:30,897,1432,All Island
29 September 2019 02:45,923,1464,All Island
29 September 2019 03:00,956,1388,All Island
29 September 2019 03:15,998,1378,All Island
29 September 2019 03:30,1040,1305,All Island
29 September 2019 03:45,1082,1291,All Island
29 September 2019 04:00,1129,1243,All Island
29 September 2019 04:15,1182,1187,All Island
29 September 2019 04:30,1235,1041,All Island
29 September 2019 04:45,1287,1043,All Island
29 September 2019 05:00,1328,1089,All Island
29 September 2019 05:15,1356,1231,All Island
29 September 2019 05:30,1384,1245,All Island
29 September 2019 05:45,1413,1250,All Island
29 September 2019 06:00,1439,1372,All Island
29 September 2019 06:15,1464,1545,All Island
29 September 2019 06:30,1488,1632,All Island
29 September 2019 06:45,1513,1586,All Island
29 September 2019 07:00,1460,1551,All Island
29 September 2019 07:15,1462,1543,All Island
29 September 2019 07:30,1464,1539,All Island
29 September 2019 07:45,1465,1490,All Island
29 September 2019 08:00,1457,1439,All Island
29 September 2019 08:15,1440,1394,All Island
29 September 2019 08:30,1422,1368,All Island
29 September 2019 08:45,1405,1375,All Island
29 September 2019 09:00,1394,1297,All Island
29 September 2019 09:15,1390,1231,All Island
29 September 2019 09:30,1387,1284,All Island
29 September 2019 09:45,1383,1296,All Island
29 September 2019 10:00,1382,1344,All Island
29 September 2019 10:15,1385,1450,All Island
29 September 2019 10:30,1389,1443,All Island
29 September 2019 10:45,1392,1482,All Island
29 September 2019 11:00,1383,1473,All Island
29 September 2019 11:15,1361,1463,All Island
29 September 2019 11:30,1340,1482,All Island
29 September 2019 11:45,1319,1463,All Island
29 September 2019 12:00,1292,1386,All Island
29 September 2019 12:15,1259,1416,All Island
29 September 2019 12:30,1226,1443,All Island
29 September 2019 12:45,1194,1413,All Island
29 September 2019 13:00,1077,1404,All Island
29 September 2019 13:15,1062,1368,All Island
29 September 2019 13:30,1047,1329,All Island
29 September 2019 13:45,1032,1322,All Island
29 September 2019 14:00,1029,1190,All Island
29 September 2019 14:15,1040,1196,All Island
29 September 2019 14:30,1051,1246,All Island
29 September 2019 14:45,1062,1216,All Island
29 September 2019 15:00,1056,1117,All Island
29 September 2019 15:15,1035,1078,All Island
29 September 2019 15:30,1014,1070,All Island
29 September 2019 15:45,992,1027,All Island
29 September 2019 16:00,972,1000,All Island
29 September 2019 16:15,953,912,All Island
29 September 2019 16:30,934,871,All Island
29 September 2019 16:45,915,841,All Island
29 September 2019 17:00,881,805,All Island
29 September 2019 17:15,832,764,All Island
29 September 2019 17:30,783,762,All Island
29 September 2019 17:45,735,726,All Island
29 September 2019 18:00,688,679,All Island
29 September 2019 18:15,642,611,All Island
29 September 2019 18:30,597,626,All Island
29 September 2019 18:45,552,612,All Island
29 September 2019 19:00,638,595,All Island
29 September 2019 19:15,609,587,All Island
29 September 2019 19:30,581,570,All Island
29 September 2019 19:45,552,580,All Island
29 September 2019 20:00,524,558,All Island
29 September 2019 20:15,496,536,All Island
